ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
449,3163,laryngostomy revision,revision of laryngostomy
450,3164,laryngeal fx repair,repair of laryngeal fracture
451,3169,other laryngeal repair,other repair of larynx
452,3171,suture of tracheal lacer,suture of laceration of trachea
453,3172,closure of tracheostomy,closure of external fistula of trachea
454,3173,trachea fistula clos nec,closure of other fistula of trachea
455,3174,revision of tracheostomy,revision of tracheostomy
456,3175,tracheal reconstruction,reconstruction of trachea and construction of artificial larynx
457,3179,other tracheal repair,other repair and plastic operations on trachea
458,3191,laryngeal nerv division,division of laryngeal nerve
459,3192,lysis trach/larynx adhes,lysis of adhesions of trachea or larynx
460,3193,replace trac/laryn stent,replacement of laryngeal or tracheal stent
461,3194,tracheal injection,injection of locally-acting therapeutic substance into trachea
462,3195,tracheoesoph fistulizat,tracheoesophageal fistulization
463,3198,oth laryngeal operation,other operations on larynx
464,3199,other tracheal operation,other operations on trachea
465,3201,endosc destruc bronc les,endoscopic excision or destruction of lesion or tissue of bronchus
466,3209,other destruc bronc les,other local excision or destruction of lesion or tissue of bronchus
467,3220,thorac exc lung lesion,thoracoscopic excision of lesion or tissue of lung
468,3221,emphysema bleb plication,plication of emphysematous bleb
469,3222,lung vol reduction surg,lung volume reduction surgery
470,3223,open abltn lung les/tiss,open ablation of lung lesion or tissue
471,3224,perc abltn lung les/tiss,percutaneous ablation of lung lesion or tissue
472,3225,thor abltn lung les/tiss,thoracoscopic ablation of lung lesion or tissue
473,3226,abltn lung tiss nec/nos,other and unspecified ablation of lung lesion or tissue
474,3227,"brnc thrmplsty,ablt mscl","bronchoscopic bronchial thermoplasty, ablation of airway smooth muscle"
475,3228,endosc destruc lung les,endoscopic excision or destruction of lesion or tissue of lung
476,3229,destroy loc lung les nec,other local excision or destruction of lesion or tissue of lung
477,3230,thorac seg lung resect,thoracoscopic segmental resection of lung
478,3239,oth seg lung resect nos,other and unspecified segmental resection of lung
479,3241,thorac lobectomy lung,thoracoscopic lobectomy of lung
480,3249,lobectomy of lung nec,other lobectomy of lung
481,3250,thoracospc pneumonectomy,thoracoscopic pneumonectomy
482,3259,other pneumonectomy nos,other and unspecified pneumonectomy
483,326,rad dissec thorac struct,radical dissection of thoracic structures
484,330,incision of bronchus,incision of bronchus
485,3320,thoracoscopc lung biopsy,thoracoscopic lung biopsy
486,3321,bronchoscopy thru stoma,bronchoscopy through artificial stoma
487,3691,coron vess aneurysm rep,repair of aneurysm of coronary vessel
488,3699,heart vessel op nec,other operations on vessels of heart
489,370,pericardiocentesis,pericardiocentesis
490,3710,incision of heart nos,"incision of heart, not otherwise specified"
491,3711,cardiotomy,cardiotomy
492,3712,pericardiotomy,pericardiotomy
493,3720,noninvas elect stimulatn,noninvasive programmed electrical stimulation [nips]
494,3721,rt heart cardiac cath,right heart cardiac catheterization
495,3524,opn/oth rep mitral valve,open and other replacement of mitral valve
496,3525,opn/oth rep pulm vlv-tis,open and other replacement of pulmonary valve with tissue graft
497,3526,opn/oth repl pul valve,open and other replacement of pulmonary valve
498,3527,opn/oth rep tcspd vlv-ts,open and other replacement of tricuspid valve with tissue graft
499,3528,opn/oth repl tcspd valve,open and other replacement of tricuspid valve
500,3531,papillary muscle ops,operations on papillary muscle
501,3532,chordae tendineae ops,operations on chordae tendineae
502,3533,annuloplasty,annuloplasty
503,3534,infundibulectomy,infundibulectomy
504,3535,trabecul carneae cord op,operations on trabeculae carneae cordis
505,3539,tiss adj to valv ops nec,operations on other structures adjacent to valves of heart
506,3541,enlarge existing sep def,enlargement of existing atrial septal defect
507,3542,create septal defect,creation of septal defect in heart
508,3550,prosth rep hrt septa nos,repair of unspecified septal defect of heart with prosthesis
509,3551,pros rep atrial def-opn,"repair of atrial septal defect with prosthesis, open technique"
510,3552,pros repair atria def-cl,"repair of atrial septal defect with prosthesis, closed technique"
511,3553,pros rep ventric def-opn,"repair of ventricular septal defect with prosthesis, open technique"
512,3554,pros rep endocar cushion,repair of endocardial cushion defect with prosthesis
513,3555,pros rep ventrc def-clos,"repair of ventricular septal defect with prosthesis, closed technique"
514,3560,grft repair hrt sept nos,repair of unspecified septal defect of heart with tissue graft
515,3561,graft repair atrial def,repair of atrial septal defect with tissue graft
516,3562,graft repair ventric def,repair of ventricular septal defect with tissue graft
517,3563,grft rep endocar cushion,repair of endocardial cushion defect with tissue graft
518,3570,heart septa repair nos,other and unspecified repair of unspecified septal defect of heart
519,3571,atria septa def rep nec,other and unspecified repair of atrial septal defect
520,3572,ventr septa def rep nec,other and unspecified repair of ventricular septal defect
521,3573,endocar cushion rep nec,other and unspecified repair of endocardial cushion defect
522,3581,tot repair tetral fallot,total repair of tetralogy of fallot
523,3582,total repair of tapvc,total repair of total anomalous pulmonary venous connection
524,3583,tot rep truncus arterios,total repair of truncus arteriosus
525,3584,tot cor transpos grt ves,"total correction of transposition of great vessels, not elsewhere classified"
526,3591,interat ven retrn transp,interatrial transposition of venous return
527,3592,conduit rt vent-pul art,creation of conduit between right ventricle and pulmonary artery
528,3593,conduit left ventr-aorta,creation of conduit between left ventricle and aorta
529,3594,conduit artium-pulm art,creation of conduit between atrium and pulmonary artery
530,3595,heart repair revision,revision of corrective procedure on heart
531,3596,perc balloon valvuplasty,percutaneous balloon valvuloplasty
532,3597,perc mtrl vlv repr w imp,percutaneous mitral valve repair with implant
533,3598,other heart septa ops,other operations on septa of heart
534,3599,other heart valve ops,other operations on valves of heart
535,3603,open coronry angioplasty,open chest coronary artery angioplasty
536,3604,intrcoronry thromb infus,intracoronary artery thrombolytic infusion
537,3606,ins nondrug elut cor st,insertion of non-drug-eluting coronary artery stent(s)
538,3607,ins drug-elut coronry st,insertion of drug-eluting coronary artery stent(s)
539,3609,rem of cor art obstr nec,other removal of coronary artery obstruction
540,3610,aortocoronary bypass nos,"aortocoronary bypass for heart revascularization, not otherwise specified"
541,3611,aortocor bypas-1 cor art,(aorto)coronary bypass of one coronary artery
542,3612,aortocor bypas-2 cor art,(aorto)coronary bypass of two coronary arteries
543,3613,aortocor bypas-3 cor art,(aorto)coronary bypass of three coronary arteries
544,3614,aortcor bypas-4+ cor art,(aorto)coronary bypass of four or more coronary arteries
545,3615,1 int mam-cor art bypass,single internal mammary-coronary artery bypass
546,3616,2 int mam-cor art bypass,double internal mammary-coronary artery bypass
547,3617,abd-coron artery bypass,abdominal-coronary artery bypass
548,3619,hrt revas byps anas nec,other bypass anastomosis for heart revascularization
549,362,arterial implant revasc,heart revascularization by arterial implant
550,3631,open chest trans revasc,open chest transmyocardial revascularization
551,3632,oth transmyo revascular,other transmyocardial revascularization
552,3633,endo transmyo revascular,endoscopic transmyocardial revascularization
553,3634,perc transmyo revascular,percutaneous transmyocardial revascularization
554,3639,oth heart revascular,other heart revascularization
555,3802,head/neck ves incis nec,"incision of vessel, other vessels of head and neck"
556,3803,upper limb vessel incis,"incision of vessel, upper limb vessels"
557,3804,incision of aorta,"incision of vessel, aorta"
558,3805,thoracic vessel inc nec,"incision of vessel, other thoracic vessels"
559,3806,abdomen artery incision,"incision of vessel, abdominal arteries"
560,3807,abdominal vein incision,"incision of vessel, abdominal veins"
561,3808,lower limb artery incis,"incision of vessel, lower limb arteries"
562,3809,lower limb vein incision,"incision of vessel, lower limb veins"
563,3810,endarterectomy nos,"endarterectomy, unspecified site"
564,3811,intracran endarterectomy,"endarterectomy, intracranial vessels"
565,3812,head & neck endarter nec,"endarterectomy, other vessels of head and neck"
566,3813,upper limb endarterectom,"endarterectomy, upper limb vessels"
567,3814,endarterectomy of aorta,"endarterectomy, aorta"
568,3815,thoracic endarterectomy,"endarterectomy, other thoracic vessels"
569,3816,abdominal endarterectomy,"endarterectomy, abdominal arteries"
570,3818,lower limb endarterect,"endarterectomy, lower limb arteries"
571,3821,blood vessel biopsy,biopsy of blood vessel
572,3822,percutaneous angioscopy,percutaneous angioscopy
573,3823,intravasclr spectroscopy,intravascular spectroscopy
574,3824,intravas img cor ves oct,intravascular imaging of coronary vessel(s) by optical coherence tomography [oct]
575,3825,intravas img non-cor oct,intravascular imaging of non-coronary vessel(s) by optical coherence tomography [oct]
576,3826,insrt prsr snsr w/o lead,insertion of implantable pressure sensor without lead for intracardiac or great vessel hemodynamic monitoring
577,3829,blood vessel dx proc nec,other diagnostic procedures on blood vessels
578,3830,vessel resect/anast nos,"resection of vessel with anastomosis, unspecified site"
579,3831,intracran ves resec-anas,"resection of vessel with anastomosis, intracranial vessels"
580,3832,head/neck ves resec-anas,"resection of vessel with anastomosis, other vessels of head and neck"
581,3833,arm vessel resect/anast,"resection of vessel with anastomosis, upper limb vessels"
582,3834,aorta resection & anast,"resection of vessel with anastomosis, aorta"
583,3835,thor vessel resect/anast,"resection of vessel with anastomosis, other thoracic vessels"
584,3836,abd vessel resect/anast,"resection of vessel with anastomosis, abdominal arteries"
585,3837,abd vein resect & anast,"resection of vessel with anastomosis, abdominal veins"
586,3838,leg artery resect/anast,"resection of vessel with anastomosis, lower limb arteries"
587,3839,leg vein resect/anastom,"resection of vessel with anastomosis, lower limb veins"
588,3840,vessel resect/replac nos,"resection of vessel with replacement, unspecified site"
589,3841,intracran ves resec-repl,"resection of vessel with replacement, intracranial vessels"
590,3842,head/neck ves resec-repl,"resection of vessel with replacement, other vessels of head and neck"
591,3843,arm ves resect w replace,"resection of vessel with replacement, upper limb vessels"
592,3844,resect abdm aorta w repl,"resection of vessel with replacement, aorta, abdominal"
593,3845,resect thorac ves w repl,"resection of vessel with replacement, thoracic vessels"
594,3846,abd artery resec w repla,"resection of vessel with replacement, abdominal arteries"
595,3847,abd vein resect w replac,"resection of vessel with replacement, abdominal veins"
596,3848,leg artery resec w repla,"resection of vessel with replacement, lower limb arteries"
597,3849,leg vein resect w replac,"resection of vessel with replacement, lower limb veins"
