ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
278,01152,tb bronchiect-exam unkn,"tuberculous bronchiectasis, bacteriological or histological examination unknown (at present)"
279,01153,tb bronchiect-micro dx,"tuberculous bronchiectasis, tubercle bacilli found (in sputum) by microscopy"
280,01154,tb bronchiect-cult dx,"tuberculous bronchiectasis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
281,01155,tb bronchiect-histo dx,"tuberculous bronchiectasis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
282,01156,tb bronchiect-oth test,"tuberculous bronchiectasis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
283,01160,tb pneumonia-unspec,"tuberculous pneumonia [any form], unspecified"
284,01161,tb pneumonia-no exam,"tuberculous pneumonia [any form], bacteriological or histological examination not done"
285,01162,tb pneumonia-exam unkn,"tuberculous pneumonia [any form], bacteriological or histological examination unknown (at present)"
286,01163,tb pneumonia-micro dx,"tuberculous pneumonia [any form], tubercle bacilli found (in sputum) by microscopy"
287,01164,tb pneumonia-cult dx,"tuberculous pneumonia [any form], tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
288,01165,tb pneumonia-histo dx,"tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
289,01654,tb male gen nec-cult dx,"tuberculosis of other male genital organs, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
290,01655,tb male gen nec-histo dx,"tuberculosis of other male genital organs, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
291,01656,tb male gen nec-oth test,"tuberculosis of other male genital organs, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
292,01660,tb ovary & tube-unspec,"tuberculous oophoritis and salpingitis, unspecified"
293,01661,tb ovary & tube-no exam,"tuberculous oophoritis and salpingitis, bacteriological or histological examination not done"
294,01662,tb ovary/tube-exam unkn,"tuberculous oophoritis and salpingitis, bacteriological or histological examination unknown (at present)"
295,01663,tb ovary & tube-micro dx,"tuberculous oophoritis and salpingitis, tubercle bacilli found (in sputum) by microscopy"
296,01664,tb ovary & tube-cult dx,"tuberculous oophoritis and salpingitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
297,01665,tb ovary & tube-histo dx,"tuberculous oophoritis and salpingitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
298,01666,tb ovary & tube-oth test,"tuberculous oophoritis and salpingitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
299,01670,tb female gen nec-unspec,"tuberculosis of other female genital organs, unspecified"
300,01671,tb fem gen nec-no exam,"tuberculosis of other female genital organs, bacteriological or histological examination not done"
301,01672,tb fem gen nec-exam unkn,"tuberculosis of other female genital organs, bacteriological or histological examination unknown (at present)"
302,01673,tb fem gen nec-micro dx,"tuberculosis of other female genital organs, tubercle bacilli found (in sputum) by microscopy"
303,01674,tb fem gen nec-cult dx,"tuberculosis of other female genital organs, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
304,01675,tb fem gen nec-histo dx,"tuberculosis of other female genital organs, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
305,0844,malaria nec,other malaria
306,0845,mixed malaria,mixed malaria
307,0846,malaria nos,"malaria, unspecified"
308,0847,induced malaria,induced malaria
309,0848,blackwater fever,blackwater fever
310,0849,malaria complicated nec,other pernicious complications of malaria
311,0850,visceral leishmaniasis,visceral [kala-azar] leishmaniasis
312,0851,cutan leishmanias urban,"cutaneous leishmaniasis, urban"
313,0852,cutan leishmanias asian,"cutaneous leishmaniasis, asian desert"
314,0853,cutan leishmanias ethiop,"cutaneous leishmaniasis, ethiopian"
315,0854,cutan leishmanias amer,"cutaneous leishmaniasis, american"
316,0855,mucocutan leishmaniasis,"mucocutaneous leishmaniasis, (american)"
317,0859,leishmaniasis nos,"leishmaniasis, unspecified"
318,0860,chagas disease of heart,chagas' disease with heart involvement
319,0861,chagas dis of oth organ,chagas' disease with other organ involvement
320,0862,chagas disease nos,chagas' disease without mention of organ involvement
321,0863,gambian trypanosomiasis,gambian trypanosomiasis
322,0864,rhodesian trypanosomias,rhodesian trypanosomiasis
323,0865,african trypanosoma nos,"african trypanosomiasis, unspecified"
324,0869,trypanosomiasis nos,"trypanosomiasis, unspecified"
325,0870,louse-borne relaps fever,"relapsing fever, louse-borne"
326,0871,tick-borne relaps fever,"relapsing fever, tick-borne"
327,0879,relapsing fever nos,"relapsing fever, unspecified"
328,0880,bartonellosis,bartonellosis
329,08881,lyme disease,lyme disease
330,08882,babesiosis,babesiosis
331,08889,oth arthropod-borne dis,"other specified arthropod-borne diseases, other"
332,0889,arthropod-borne dis nos,"arthropod-borne disease, unspecified"
333,0900,early cong syph symptom,"early congenital syphilis, symptomatic"
334,0901,early congen syph latent,"early congenital syphilis, latent"
335,0902,early congen syph nos,"early congenital syphilis, unspecified"
336,0903,syphilitic keratitis,syphilitic interstitial keratitis
337,09040,juvenile neurosyph nos,"juvenile neurosyphilis, unspecified"
338,09041,congen syph encephalitis,congenital syphilitic encephalitis
339,09042,congen syph meningitis,congenital syphilitic meningitis
340,09049,juvenile neurosyph nec,other juvenile neurosyphilis
341,0905,late congen syph symptom,"other late congenital syphilis, symptomatic"
342,0906,late congen syph latent,"late congenital syphilis, latent"
343,0907,late congen syph nos,"late congenital syphilis, unspecified"
344,0909,congenital syphilis nos,"congenital syphilis, unspecified"
345,0910,primary genital syphilis,genital syphilis (primary)
346,0911,primary anal syphilis,primary anal syphilis
347,0912,primary syphilis nec,other primary syphilis
348,0913,secondary syph skin,secondary syphilis of skin or mucous membranes
349,0914,syphilitic adenopathy,adenopathy due to secondary syphilis
350,09150,syphilitic uveitis nos,"syphilitic uveitis, unspecified"
351,09151,syphilit chorioretinitis,syphilitic chorioretinitis (secondary)
352,09152,syphilitic iridocyclitis,syphilitic iridocyclitis (secondary)
353,09161,syphilitic periostitis,secondary syphilitic periostitis
354,09162,syphilitic hepatitis,secondary syphilitic hepatitis
355,09169,second syph viscera nec,secondary syphilis of other viscera
356,0917,second syphilis relapse,"secondary syphilis, relapse"
357,09181,acute syphil meningitis,acute syphilitic meningitis (secondary)
358,09182,syphilitic alopecia,syphilitic alopecia
359,09189,secondary syphilis nec,other forms of secondary syphilis
360,0919,secondary syphilis nos,unspecified secondary syphilis
361,0920,early syph latent relaps,"early syphilis, latent, serological relapse after treatment"
362,0929,early syphil latent nos,"early syphilis, latent, unspecified"
363,0930,"aortic aneurysm, syphil","aneurysm of aorta, specified as syphilitic"
364,0931,syphilitic aortitis,syphilitic aortitis
365,09320,syphil endocarditis nos,"syphilitic endocarditis of valve, unspecified"
366,09321,syphilitic mitral valve,syphilitic endocarditis of mitral valve
367,09322,syphilitic aortic valve,syphilitic endocarditis of aortic valve
368,09323,syphil tricuspid valve,syphilitic endocarditis of tricuspid valve
369,09324,syphil pulmonary valve,syphilitic endocarditis of pulmonary valve
370,09381,syphilitic pericarditis,syphilitic pericarditis
371,09382,syphilitic myocarditis,syphilitic myocarditis
372,09389,cardiovascular syph nec,other specified cardiovascular syphilis
373,0939,cardiovascular syph nos,"cardiovascular syphilis, unspecified"
374,0940,tabes dorsalis,tabes dorsalis
375,0941,general paresis,general paresis
376,0942,syphilitic meningitis,syphilitic meningitis
377,0943,asymptomat neurosyphilis,asymptomatic neurosyphilis
378,09481,syphilitic encephalitis,syphilitic encephalitis
379,09482,syphilitic parkinsonism,syphilitic parkinsonism
380,09483,syph dissem retinitis,syphilitic disseminated retinochoroiditis
381,09484,syphilitic optic atrophy,syphilitic optic atrophy
382,09485,syph retrobulb neuritis,syphilitic retrobulbar neuritis
383,09486,syphil acoustic neuritis,syphilitic acoustic neuritis
384,09487,syph rupt cereb aneurysm,syphilitic ruptured cerebral aneurysm
385,09489,neurosyphilis nec,other specified neurosyphilis
386,0949,neurosyphilis nos,"neurosyphilis, unspecified"
387,0950,syphilitic episcleritis,syphilitic episcleritis
388,0951,syphilis of lung,syphilis of lung
389,0952,syphilitic peritonitis,syphilitic peritonitis
390,0953,syphilis of liver,syphilis of liver
391,0954,syphilis of kidney,syphilis of kidney
392,0955,syphilis of bone,syphilis of bone
393,0956,syphilis of muscle,syphilis of muscle
394,0957,syphilis of tendon/bursa,"syphilis of synovium, tendon, and bursa"
395,0958,late sympt syphilis nec,other specified forms of late symptomatic syphilis
396,0959,late sympt syphilis nos,"late symptomatic syphilis, unspecified"
397,096,late syphilis latent,"late syphilis, latent"
398,0970,late syphilis nos,"late syphilis, unspecified"
399,0971,latent syphilis nos,"latent syphilis, unspecified"
400,0979,syphilis nos,"syphilis, unspecified"
401,0980,acute gc infect lower gu,gonococcal infection (acute) of lower genitourinary tract
402,09810,gc (acute) upper gu nos,"gonococcal infection (acute) of upper genitourinary tract, site unspecified"
403,09811,gc cystitis (acute),gonococcal cystitis (acute)
404,09812,gc prostatitis (acute),gonococcal prostatitis (acute)
405,09813,gc orchitis (acute),gonococcal epididymo-orchitis (acute)
406,09814,gc sem vesiculit (acute),gonococcal seminal vesiculitis (acute)
407,09815,gc cervicitis (acute),gonococcal cervicitis (acute)
408,09816,gc endometritis (acute),gonococcal endometritis (acute)
409,09817,acute gc salpingitis,"gonococcal salpingitis, specified as acute"
410,09819,gc (acute) upper gu nec,other gonococcal infection (acute) of upper genitourinary tract
411,0982,chr gc infect lower gu,"gonococcal infection, chronic, of lower genitourinary tract"
412,09830,chr gc upper gu nos,"chronic gonococcal infection of upper genitourinary tract, site unspecified"
413,09831,"gc cystitis, chronic","gonococcal cystitis, chronic"
414,09832,"gc prostatitis, chronic","gonococcal prostatitis, chronic"
415,09833,"gc orchitis, chronic","gonococcal epididymo-orchitis, chronic"
416,09834,"gc sem vesiculitis, chr","gonococcal seminal vesiculitis, chronic"
417,09835,"gc cervicitis, chronic","gonococcal cervicitis, chronic"
418,09836,"gc endometritis, chronic","gonococcal endometritis, chronic"
419,09837,gc salpingitis (chronic),gonococcal salpingitis (chronic)
